threshold,XGBoost,LR_Surrogate,Treat_All,Treat_None
0.835953177257525,-0.06606162243924893,0.015356285554569082,-3.621025286902764,0.0
0.8392307692307692,-0.06806605957709523,0.014354066985645932,-3.71523383238154,0.0
0.8425083612040134,-0.07015392624966607,0.013310133649360512,-3.8133635659923693,0.0
0.8457859531772575,-0.07233054197186248,0.056451612903225805,-3.9156645049356005,0.0
0.8490635451505016,-0.07460168831261657,0.056451612903225805,-4.022408382951044,0.0
0.8523411371237458,-0.030422313959010704,0.056451612903225805,-4.133891060534102,0.0
0.8556187290969899,-0.03166214590478749,0.056451612903225805,-4.2504352634371205,0.0
0.8588963210702341,-0.03295957611114082,0.056451612903225805,-4.3723937028343345,0.0
0.8621739130434782,-0.042383229876869835,0.04838709677419355,-4.5001526406838295,0.0
0.8654515050167224,-0.04380858451003505,0.04838709677419355,-4.6341359762013585,0.0
0.8687290969899665,-0.04530511608793915,0.04838709677419355,-4.774809944524344,0.0
0.8720066889632107,-0.04687829260685956,0.04838709677419355,-4.922688537302863,0.0
0.8752842809364548,-0.04853415686986911,0.04838709677419355,-5.07833977802576,0.0
0.878561872909699,-0.050279404056467164,0.04838709677419355,-5.2423930135659775,0.0
0.8818394648829431,-0.0521214722021858,0.04838709677419355,-5.41554741926353,0.0
0.8851170568561872,-0.054068648166408384,0.04838709677419355,-5.598581959900453,0.0
0.8883946488294314,-0.06419470840140361,0.04838709677419355,-5.792367105860971,0.0
0.8916722408026756,-0.0663810017030346,0.04838709677419355,-5.997878676214284,0.0
0.8949498327759197,-0.0687037208203674,0.04838709677419355,-6.216214273243569,0.0
0.8982274247491638,-0.07117604655846836,0.04838709677419355,-6.448612892625059,0.0
0.901505016722408,0.0,0.04838709677419355,-6.696478448984061,0.0
0.9047826086956522,0.0,0.04838709677419355,-6.961408160259244,0.0
0.9080602006688963,0.0,0.04838709677419355,-7.245227003367788,0.0
0.9113377926421404,0.0,0.04032258064516129,-7.550029812243703,0.0
0.9146153846153846,0.0,0.03225806451612903,-7.878233071781457,0.0
0.9178929765886288,0.0,0.03225806451612903,-8.232639117009397,0.0
0.9211705685618728,0.0,0.03225806451612903,-8.616516348009354,0.0
0.924448160535117,0.0,0.03225806451612903,-9.033700324151418,0.0
0.9277257525083612,0.0,0.03225806451612903,-9.488722365690913,0.0
0.9310033444816053,0.0,0.03225806451612903,-9.986974809625805,0.0
0.9342809364548494,0.0,0.03225806451612903,-10.534925716161855,0.0
0.9375585284280936,0.0,0.03225806451612903,-11.140401195639022,0.0
0.9408361204013378,0.0,0.03225806451612903,-11.812961578438703,0.0
0.9441137123745819,0.0,0.016129032258064516,-12.564409953475781,0.0
0.947391304347826,0.0,0.016129032258064516,-13.409490802452666,0.0
0.9506688963210702,0.0,0.016129032258064516,-14.366867140513936,0.0
0.9539464882943144,0.0,0.016129032258064516,-15.460514910862793,0.0
0.9572240802675585,0.0,0.016129032258064516,-16.721758430225194,0.0
0.9605016722408026,0.0,0.016129032258064516,-18.192319248313325,0.0
0.9637792642140468,0.0,0.016129032258064516,-19.92902034372858,0.0
0.967056856187291,0.0,0.016129032258064516,-22.011298509906673,0.0
0.970334448160535,0.0,0.016129032258064516,-24.553696766919963,0.0
0.9736120401337792,0.0,0.016129032258064516,-27.727666707551368,0.0
0.9768896321070234,0.0,0.016129032258064516,-31.80192334624899,0.0
0.9801672240802676,0.0,0.016129032258064516,-37.222814556927624,0.0
0.9834448160535116,0.0,0.016129032258064516,-44.79015966112721,0.0
0.9867224080267558,0.0,0.016129032258064516,-56.093524010725446,0.0
0.99,0.0,0.016129032258064516,-74.80645161290316,0.0
